device_imei,customer_id,brand,model,os,sim_count
IMEI_000000000000352,5160-UXJED,Xiaomi,Xiaomi-kj29,Android,2
IMEI_000000000000353,4115-NZRKS,Samsung,Samsung-qs90,Android,2
IMEI_000000000000354,0219-YTZUE,Xiaomi,Xiaomi-NU43,Android,2
IMEI_000000000000355,0623-IIHUG,Samsung,Samsung-xW58,Android,2
IMEI_000000000000356,4572-DVCGN,Xiaomi,Xiaomi-js30,Android,1
IMEI_000000000000357,3351-NGXYI,Apple,Apple-jK45,iOS,1
IMEI_000000000000358,8984-EYLLL,Nokia,Nokia-oQ65,Android,2
IMEI_000000000000359,9057-MSWCO,Oppo,Oppo-iM45,Android,2
IMEI_000000000000360,9833-TGFHX,Samsung,Samsung-ex69,Android,2
IMEI_000000000000361,9294-TDIPC,Nokia,Nokia-Ux85,Android,1
IMEI_000000000000362,5229-DTFYB,Samsung,Samsung-Mk76,Android,1
IMEI_000000000000363,0104-PPXDV,Apple,Apple-fR30,iOS,1
IMEI_000000000000364,5176-LMJXE,Xiaomi,Xiaomi-mg96,Android,1
IMEI_000000000000365,3583-KRKMD,Xiaomi,Xiaomi-lK33,Android,2
IMEI_000000000000366,1010-DIAUQ,Huawei,Huawei-MD65,Android,1
IMEI_000000000000367,9069-LGEUL,Nokia,Nokia-jX29,Android,1
IMEI_000000000000368,7302-ZHMHP,Huawei,Huawei-kX39,Android,1
IMEI_000000000000369,9571-EDEBV,Samsung,Samsung-su19,Android,2
IMEI_000000000000370,3520-FJGCV,Xiaomi,Xiaomi-XP17,Android,1
IMEI_000000000000371,6563-VRERX,Xiaomi,Xiaomi-wp92,Android,2
IMEI_000000000000372,0259-GBZSH,Oppo,Oppo-ug14,Android,2
IMEI_000000000000373,6122-EFVKN,Oppo,Oppo-uS40,Android,1
IMEI_000000000000374,2805-EDJPQ,Nokia,Nokia-Vs40,Android,2
IMEI_000000000000375,6862-CQUMB,Oppo,Oppo-HX49,Android,2
IMEI_000000000000376,7156-MXBJE,Huawei,Huawei-da37,Android,2
IMEI_000000000000377,6158-HDPXZ,Xiaomi,Xiaomi-Yd02,Android,2
IMEI_000000000000378,9601-BRXPO,Nokia,Nokia-jJ35,Android,2
IMEI_000000000000379,2863-IMQDR,Oppo,Oppo-an42,Android,1
IMEI_000000000000380,5686-CMAWK,Samsung,Samsung-ni81,Android,1
IMEI_000000000000381,5651-CRHKQ,Oppo,Oppo-Mm09,Android,1
IMEI_000000000000382,6905-NIQIN,Samsung,Samsung-hx81,Android,1
IMEI_000000000000383,8204-YJCLA,Samsung,Samsung-hd15,Android,1
IMEI_000000000000384,5167-ZFFMM,Samsung,Samsung-TE36,Android,2
IMEI_000000000000385,6583-SZVGP,Apple,Apple-Sm87,iOS,1
IMEI_000000000000386,4895-TMWIR,Nokia,Nokia-lF99,Android,2
IMEI_000000000000387,0533-BNWKF,Nokia,Nokia-dw21,Android,2
IMEI_000000000000388,1708-PBBOA,Oppo,Oppo-fN87,Android,1
IMEI_000000000000389,8782-LKFPK,Samsung,Samsung-sd93,Android,1
IMEI_000000000000390,5522-JBWMO,Oppo,Oppo-Lf79,Android,2
IMEI_000000000000391,3597-MVHJT,Xiaomi,Xiaomi-cR47,Android,2
IMEI_000000000000392,9774-NRNAU,Oppo,Oppo-NH75,Android,1
IMEI_000000000000393,0224-RLWWD,Samsung,Samsung-dH40,Android,2
IMEI_000000000000394,9967-ATRFS,Apple,Apple-ym03,iOS,1
IMEI_000000000000395,3951-NJCVI,Apple,Apple-NY73,iOS,2
IMEI_000000000000396,2977-CEBSX,Huawei,Huawei-qf48,Android,2
IMEI_000000000000397,0177-PXBAT,Huawei,Huawei-Wo38,Android,1
IMEI_000000000000398,6599-CEBNN,Oppo,Oppo-Zs41,Android,2
IMEI_000000000000399,2519-ERQOJ,Huawei,Huawei-mK58,Android,2
IMEI_000000000000400,5876-QMYLD,Huawei,Huawei-AP68,Android,2
IMEI_000000000000401,2277-AXSDC,Nokia,Nokia-Fw11,Android,2
IMEI_000000000000402,9442-JTWDL,Xiaomi,Xiaomi-ME28,Android,1
IMEI_000000000000403,0979-PHULV,Samsung,Samsung-xs99,Android,1
IMEI_000000000000404,3067-SVMTC,Oppo,Oppo-Lz67,Android,1
IMEI_000000000000405,5495-GPSRW,Xiaomi,Xiaomi-Td18,Android,1
IMEI_000000000000406,7606-BPHHN,Xiaomi,Xiaomi-je29,Android,1
IMEI_000000000000407,4742-DRORA,Huawei,Huawei-PL93,Android,2
IMEI_000000000000408,0111-KLBQG,Xiaomi,Xiaomi-NU93,Android,2
IMEI_000000000000409,4800-VHZKI,Apple,Apple-xd11,iOS,1
IMEI_000000000000410,7989-CHGTL,Huawei,Huawei-lC30,Android,1
IMEI_000000000000411,0334-GDDSO,Samsung,Samsung-mE59,Android,1
IMEI_000000000000412,4163-NCJAK,Huawei,Huawei-TV48,Android,1
IMEI_000000000000413,5233-AOZUF,Nokia,Nokia-YO79,Android,2
IMEI_000000000000414,5973-EJGDP,Nokia,Nokia-ju48,Android,1
IMEI_000000000000415,1996-DBMUS,Huawei,Huawei-rb86,Android,1
IMEI_000000000000416,7916-VCCPB,Xiaomi,Xiaomi-aV23,Android,2
IMEI_000000000000417,4686-GEFRM,Xiaomi,Xiaomi-LJ24,Android,1
IMEI_000000000000418,5249-QYHEX,Apple,Apple-tW77,iOS,1
IMEI_000000000000419,0578-SKVMF,Xiaomi,Xiaomi-Vc67,Android,1
IMEI_000000000000420,5564-NEMQO,Samsung,Samsung-qY07,Android,2
IMEI_000000000000421,2233-FAGXV,Apple,Apple-yj39,iOS,1
IMEI_000000000000422,5605-IYGFG,Oppo,Oppo-aB73,Android,1
IMEI_000000000000423,7663-ZTEGJ,Huawei,Huawei-SK80,Android,2
IMEI_000000000000424,3935-TBRZZ,Huawei,Huawei-Br59,Android,1
IMEI_000000000000425,8111-BKVDS,Apple,Apple-RK22,iOS,1
IMEI_000000000000426,2055-SIFSS,Xiaomi,Xiaomi-Ck32,Android,1
IMEI_000000000000427,2806-MLNTI,Samsung,Samsung-zc14,Android,2
IMEI_000000000000428,8734-DKSTZ,Xiaomi,Xiaomi-hx37,Android,2
IMEI_000000000000429,4360-PNRQB,Xiaomi,Xiaomi-Ro34,Android,1
IMEI_000000000000430,6152-ONASV,Xiaomi,Xiaomi-QY49,Android,1
IMEI_000000000000431,9063-ZGTUY,Huawei,Huawei-Lx37,Android,1
IMEI_000000000000432,7781-HVGMK,Xiaomi,Xiaomi-xa69,Android,1
IMEI_000000000000433,2181-UAESM,Huawei,Huawei-gQ20,Android,2
IMEI_000000000000434,2957-LOLHO,Apple,Apple-So13,iOS,1
IMEI_000000000000435,6048-NJXHX,Nokia,Nokia-Rt17,Android,1
IMEI_000000000000436,2320-SLKMB,Apple,Apple-ls43,iOS,2
IMEI_000000000000437,4980-URKXC,Apple,Apple-Bh88,iOS,1
IMEI_000000000000438,4376-KFVRS,Apple,Apple-hO04,iOS,1
IMEI_000000000000439,5886-VLQVU,Apple,Apple-ip06,iOS,1
IMEI_000000000000440,3577-AMVUX,Huawei,Huawei-rL75,Android,1
IMEI_000000000000441,0771-WLCLA,Apple,Apple-Ou09,iOS,2
IMEI_000000000000442,5628-RKIFK,Samsung,Samsung-Xb01,Android,2
IMEI_000000000000443,0206-TBWLC,Apple,Apple-Bc35,iOS,2
IMEI_000000000000444,2937-FTHUR,Oppo,Oppo-IM33,Android,1
IMEI_000000000000445,1910-FMXJM,Huawei,Huawei-yV91,Android,2
IMEI_000000000000446,7752-XUSCI,Samsung,Samsung-WW37,Android,1
IMEI_000000000000447,4110-PFEUZ,Apple,Apple-Uq16,iOS,2
IMEI_000000000000448,0732-OCQOC,Samsung,Samsung-Gb23,Android,1
IMEI_000000000000449,5168-MSWXT,Xiaomi,Xiaomi-cT97,Android,2
IMEI_000000000000450,1090-ESELR,Huawei,Huawei-Fq48,Android,1
IMEI_000000000000451,8592-PLTMQ,Oppo,Oppo-dn69,Android,1
IMEI_000000000000452,5760-WRAHC,Oppo,Oppo-DS25,Android,1
IMEI_000000000000453,8847-GEOOQ,Samsung,Samsung-UR41,Android,1
IMEI_000000000000454,0256-LTHVJ,Nokia,Nokia-Ej20,Android,2
IMEI_000000000000455,4785-FCIFB,Samsung,Samsung-Ji16,Android,2
IMEI_000000000000456,8313-NDOIA,Samsung,Samsung-Yu43,Android,2
IMEI_000000000000457,5149-CUZUJ,Apple,Apple-Wn21,iOS,1
IMEI_000000000000458,0942-KOWSM,Nokia,Nokia-tP49,Android,2
IMEI_000000000000459,4237-CLSMM,Xiaomi,Xiaomi-Ok03,Android,2
IMEI_000000000000460,1452-VOQCH,Oppo,Oppo-ej11,Android,1
IMEI_000000000000461,4719-UMSIY,Xiaomi,Xiaomi-Kf88,Android,1
IMEI_000000000000462,6614-VBEGU,Samsung,Samsung-Ut37,Android,1
IMEI_000000000000463,0880-TKATG,Nokia,Nokia-KP69,Android,1
IMEI_000000000000464,3811-VBYBZ,Apple,Apple-qp87,iOS,2
IMEI_000000000000465,1480-BKXGA,Samsung,Samsung-lh55,Android,2
IMEI_000000000000466,2996-XAUVF,Nokia,Nokia-bZ48,Android,2
IMEI_000000000000467,9076-AXYIK,Samsung,Samsung-uO59,Android,2
IMEI_000000000000468,5968-XQIVE,Huawei,Huawei-dm07,Android,1
IMEI_000000000000469,8896-RAZCR,Apple,Apple-KP61,iOS,2
IMEI_000000000000470,4640-UHDOS,Oppo,Oppo-pe57,Android,1
IMEI_000000000000471,4933-IKULF,Xiaomi,Xiaomi-gR70,Android,2
IMEI_000000000000472,3583-EKAPL,Apple,Apple-zo96,iOS,2
IMEI_000000000000473,1304-BCCFO,Nokia,Nokia-nO42,Android,1
IMEI_000000000000474,4104-PVRPS,Huawei,Huawei-Nh90,Android,2
IMEI_000000000000475,9399-APLBT,Xiaomi,Xiaomi-se96,Android,2
IMEI_000000000000476,2359-KMGLI,Huawei,Huawei-ri99,Android,2
IMEI_000000000000477,3780-DDGSE,Apple,Apple-oV55,iOS,2
IMEI_000000000000478,4431-EDMIQ,Samsung,Samsung-qD04,Android,1
IMEI_000000000000479,0306-JAELE,Xiaomi,Xiaomi-XT15,Android,1
IMEI_000000000000480,6227-HWPWX,Samsung,Samsung-KG01,Android,2
IMEI_000000000000481,0486-LGCCH,Oppo,Oppo-Kw58,Android,1
IMEI_000000000000482,0447-BEMNG,Samsung,Samsung-VL69,Android,1
IMEI_000000000000483,4612-SSVHJ,Nokia,Nokia-Ad52,Android,2
IMEI_000000000000484,5168-MQQCA,Nokia,Nokia-Ya12,Android,1
IMEI_000000000000485,5949-XIKAE,Apple,Apple-gN28,iOS,2
IMEI_000000000000486,7971-HLVXI,Oppo,Oppo-kR13,Android,1
IMEI_000000000000487,9094-AZPHK,Nokia,Nokia-Ps86,Android,1
IMEI_000000000000488,3649-JPUGY,Oppo,Oppo-Yh62,Android,2
IMEI_000000000000489,4472-LVYGI,Apple,Apple-ID30,iOS,2
IMEI_000000000000490,8372-JUXUI,Xiaomi,Xiaomi-vj56,Android,2
IMEI_000000000000491,3552-CTCYF,Xiaomi,Xiaomi-tL51,Android,1
IMEI_000000000000492,6778-YSNIH,Huawei,Huawei-TM65,Android,1
IMEI_000000000000493,0388-EOPEX,Apple,Apple-Sx73,iOS,2
IMEI_000000000000494,5756-OZRIO,Apple,Apple-dl40,iOS,2
IMEI_000000000000495,6579-JPICP,Huawei,Huawei-NX59,Android,1
IMEI_000000000000496,8205-OTCHB,Huawei,Huawei-Pl31,Android,2
IMEI_000000000000497,4134-BSXLX,Xiaomi,Xiaomi-kP31,Android,1
IMEI_000000000000498,0505-SPOOW,Huawei,Huawei-AI10,Android,2
IMEI_000000000000499,6235-VDHOM,Huawei,Huawei-IB57,Android,1
IMEI_000000000000500,7783-YKGDV,Huawei,Huawei-uP38,Android,2
IMEI_000000000000501,4374-YMUSQ,Nokia,Nokia-Uh69,Android,1
IMEI_000000000000502,4513-CXYIX,Nokia,Nokia-tN69,Android,2
IMEI_000000000000503,3957-HHLMR,Oppo,Oppo-VX08,Android,1
IMEI_000000000000504,7803-XOCCZ,Samsung,Samsung-ZX77,Android,1
IMEI_000000000000505,5736-YEJAX,Oppo,Oppo-DP30,Android,1
IMEI_000000000000506,5609-CEBID,Nokia,Nokia-IC72,Android,2
IMEI_000000000000507,8981-FJGLA,Apple,Apple-TK85,iOS,2
IMEI_000000000000508,7218-HKQFK,Samsung,Samsung-OR61,Android,1
IMEI_000000000000509,4636-QRJKY,Apple,Apple-GE77,iOS,2
IMEI_000000000000510,1135-LMECX,Xiaomi,Xiaomi-Bc02,Android,2
IMEI_000000000000511,4332-MUOEZ,Xiaomi,Xiaomi-ZA48,Android,1
IMEI_000000000000512,8535-SFUTN,Apple,Apple-hc58,iOS,1
IMEI_000000000000513,5956-VKDTT,Apple,Apple-ym03,iOS,1
IMEI_000000000000514,8677-HDZEE,Nokia,Nokia-pY25,Android,1
IMEI_000000000000515,2475-MROZF,Nokia,Nokia-Vw51,Android,2
IMEI_000000000000516,9412-GHEEC,Huawei,Huawei-XR61,Android,2
IMEI_000000000000517,3482-ABPKK,Oppo,Oppo-lI91,Android,1
IMEI_000000000000518,6705-LXORM,Apple,Apple-gK86,iOS,1
IMEI_000000000000519,0257-ZESQC,Nokia,Nokia-kJ85,Android,2
IMEI_000000000000520,7531-GQHME,Huawei,Huawei-dQ93,Android,2
IMEI_000000000000521,5174-ITUMV,Huawei,Huawei-PT37,Android,1
IMEI_000000000000522,4109-CYRBD,Nokia,Nokia-YD50,Android,2
IMEI_000000000000523,0913-XWSCN,Huawei,Huawei-Zg60,Android,2
IMEI_000000000000524,6825-UYPFK,Apple,Apple-qA40,iOS,1
IMEI_000000000000525,8397-MVTAZ,Samsung,Samsung-Cl71,Android,2
IMEI_000000000000526,0750-EBAIU,Oppo,Oppo-MO57,Android,2
IMEI_000000000000527,8606-CIQUL,Huawei,Huawei-lO56,Android,2
IMEI_000000000000528,3571-DPYUH,Nokia,Nokia-sy31,Android,2
IMEI_000000000000529,7601-GNDYK,Apple,Apple-oF23,iOS,2
IMEI_000000000000530,0356-OBMAC,Oppo,Oppo-Qa47,Android,2
IMEI_000000000000531,8067-NIOYM,Nokia,Nokia-xB58,Android,2
IMEI_000000000000532,1403-GYAFU,Apple,Apple-Dt42,iOS,2
IMEI_000000000000533,4234-XTNEA,Samsung,Samsung-Kp57,Android,2
IMEI_000000000000534,1297-VQDRP,Oppo,Oppo-uk91,Android,2
IMEI_000000000000535,9282-IZGQK,Oppo,Oppo-al89,Android,2
IMEI_000000000000536,5348-CAGXB,Huawei,Huawei-ez00,Android,1
IMEI_000000000000537,0621-HJWXJ,Apple,Apple-iN01,iOS,1
IMEI_000000000000538,5844-QVTAT,Oppo,Oppo-YY13,Android,1
IMEI_000000000000539,8905-IAZPF,Xiaomi,Xiaomi-Bo45,Android,1
IMEI_000000000000540,5394-MEITZ,Apple,Apple-cS26,iOS,1
IMEI_000000000000541,6859-QNXIQ,Xiaomi,Xiaomi-DV37,Android,1
IMEI_000000000000542,2782-LFZVW,Xiaomi,Xiaomi-AE79,Android,2
IMEI_000000000000543,2866-IKBTM,Xiaomi,Xiaomi-Et78,Android,1
IMEI_000000000000544,1342-JPNKI,Nokia,Nokia-DA84,Android,1
IMEI_000000000000545,2817-NTQDO,Apple,Apple-QA79,iOS,1
IMEI_000000000000546,7129-AZJDE,Huawei,Huawei-Ki69,Android,1
IMEI_000000000000547,6986-IJDHX,Oppo,Oppo-ec11,Android,1
IMEI_000000000000548,2560-PPCHE,Huawei,Huawei-JV73,Android,2
IMEI_000000000000549,4676-MQUEA,Samsung,Samsung-rr47,Android,1
IMEI_000000000000550,8138-EALND,Oppo,Oppo-Za47,Android,1
IMEI_000000000000551,3580-HYCSP,Xiaomi,Xiaomi-eV60,Android,1
IMEI_000000000000552,1352-HNSAW,Xiaomi,Xiaomi-Ar83,Android,2
IMEI_000000000000553,2075-PUEPR,Samsung,Samsung-fw61,Android,1
IMEI_000000000000554,1982-FEBTD,Samsung,Samsung-MI96,Android,1
IMEI_000000000000555,5301-GAUUY,Apple,Apple-fx72,iOS,2
IMEI_000000000000556,5791-KAJFD,Apple,Apple-ne82,iOS,1
IMEI_000000000000557,2654-VBVPB,Nokia,Nokia-Qg49,Android,2
IMEI_000000000000558,1154-HYWWO,Huawei,Huawei-in68,Android,2
IMEI_000000000000559,2501-XWWTZ,Apple,Apple-lh68,iOS,2
IMEI_000000000000560,3716-UVSPD,Xiaomi,Xiaomi-rw30,Android,1
IMEI_000000000000561,6815-ABQFQ,Xiaomi,Xiaomi-qQ95,Android,1
IMEI_000000000000562,7343-EOBEU,Oppo,Oppo-iW68,Android,2
IMEI_000000000000563,3701-SFMUH,Xiaomi,Xiaomi-KT47,Android,1
IMEI_000000000000564,6103-LIANB,Huawei,Huawei-fs61,Android,1
IMEI_000000000000565,7319-VENRZ,Oppo,Oppo-aV27,Android,1
IMEI_000000000000566,5846-NEQVZ,Samsung,Samsung-RX26,Android,1
IMEI_000000000000567,6967-QIQRV,Nokia,Nokia-BA80,Android,2
IMEI_000000000000568,5781-RFZRP,Nokia,Nokia-KC41,Android,2
IMEI_000000000000569,0939-YAPAF,Nokia,Nokia-RH70,Android,2
IMEI_000000000000570,0308-IVGOK,Samsung,Samsung-Kg27,Android,1
IMEI_000000000000571,7293-LSCDV,Oppo,Oppo-co24,Android,2
IMEI_000000000000572,7025-WCBNE,Oppo,Oppo-vv39,Android,2
IMEI_000000000000573,5756-JYOJT,Samsung,Samsung-hh40,Android,1
IMEI_000000000000574,4710-FDUIZ,Apple,Apple-nG79,iOS,2
IMEI_000000000000575,6030-REHUX,Oppo,Oppo-aI10,Android,2
IMEI_000000000000576,9548-LIGTA,Xiaomi,Xiaomi-fq44,Android,2
IMEI_000000000000577,5150-LJNSR,Nokia,Nokia-RE02,Android,1
IMEI_000000000000578,8270-RKSAP,Xiaomi,Xiaomi-AZ41,Android,2
IMEI_000000000000579,6522-YRBXD,Apple,Apple-nX87,iOS,1
IMEI_000000000000580,2640-LYMOV,Samsung,Samsung-vX99,Android,1
IMEI_000000000000581,1218-VKFPE,Oppo,Oppo-Rg27,Android,2
IMEI_000000000000582,3627-FHKBK,Samsung,Samsung-qD76,Android,2
IMEI_000000000000583,2865-TCHJW,Apple,Apple-MI37,iOS,2
IMEI_000000000000584,1423-BMPBQ,Nokia,Nokia-LP01,Android,1
IMEI_000000000000585,2393-DIVAI,Huawei,Huawei-XZ81,Android,2
IMEI_000000000000586,5192-EBGOV,Xiaomi,Xiaomi-RQ75,Android,2
IMEI_000000000000587,4568-KNYWR,Apple,Apple-RF14,iOS,1
IMEI_000000000000588,8752-IMQOS,Xiaomi,Xiaomi-qH18,Android,2
IMEI_000000000000589,0742-LAFQK,Xiaomi,Xiaomi-UT87,Android,2
IMEI_000000000000590,0795-LAFGP,Apple,Apple-ZU26,iOS,1
IMEI_000000000000591,0619-OLYUR,Xiaomi,Xiaomi-tY96,Android,1
IMEI_000000000000592,5512-IDZEI,Apple,Apple-MG20,iOS,1
IMEI_000000000000593,0459-SPZHJ,Samsung,Samsung-ql67,Android,1
IMEI_000000000000594,0215-BQKGS,Samsung,Samsung-wx66,Android,1
IMEI_000000000000595,9244-ZVAPM,Oppo,Oppo-yg13,Android,2
IMEI_000000000000596,0719-SYFRB,Huawei,Huawei-SE99,Android,2
IMEI_000000000000597,8208-EUMTE,Nokia,Nokia-Ho34,Android,2
IMEI_000000000000598,5172-MIGPM,Oppo,Oppo-vf45,Android,1
IMEI_000000000000599,1710-RCXUS,Huawei,Huawei-ZW48,Android,1
IMEI_000000000000600,0374-FIUCA,Huawei,Huawei-rs44,Android,1
IMEI_000000000000601,5839-SUYVZ,Nokia,Nokia-zH71,Android,2
IMEI_000000000000602,5173-ZXXXL,Samsung,Samsung-Ox55,Android,2
IMEI_000000000000603,1096-ADRUX,Xiaomi,Xiaomi-ij62,Android,1
IMEI_000000000000604,2001-MCUUW,Xiaomi,Xiaomi-FG36,Android,2
IMEI_000000000000605,2731-GJRDG,Nokia,Nokia-Ql66,Android,1
IMEI_000000000000606,4723-BEGSG,Oppo,Oppo-Wv36,Android,2
IMEI_000000000000607,6516-NKQBO,Apple,Apple-ve94,iOS,2
IMEI_000000000000608,8672-OAUPW,Nokia,Nokia-fV21,Android,1
IMEI_000000000000609,8207-DMRVL,Oppo,Oppo-np78,Android,1
IMEI_000000000000610,3419-SNJJD,Samsung,Samsung-rr09,Android,2
IMEI_000000000000611,6543-CPZMK,Samsung,Samsung-kt54,Android,2
IMEI_000000000000612,4765-OXPPD,Apple,Apple-sV56,iOS,2
IMEI_000000000000613,2804-ETQDK,Samsung,Samsung-GE83,Android,2
IMEI_000000000000614,6689-VRRTK,Huawei,Huawei-em63,Android,2
IMEI_000000000000615,7138-GIRSH,Apple,Apple-Zk58,iOS,2
IMEI_000000000000616,9396-ZSFLL,Oppo,Oppo-LH91,Android,2
IMEI_000000000000617,6464-KEXXH,Oppo,Oppo-yf91,Android,2
IMEI_000000000000618,7134-MJPDY,Oppo,Oppo-Jm45,Android,2
IMEI_000000000000619,5240-CAOYT,Oppo,Oppo-qB25,Android,1
IMEI_000000000000620,4059-IIEBK,Oppo,Oppo-ef44,Android,1
IMEI_000000000000621,4881-JVQOD,Nokia,Nokia-MB42,Android,1
IMEI_000000000000622,0516-UXRMT,Samsung,Samsung-aY47,Android,1
IMEI_000000000000623,4851-BQDNX,Apple,Apple-wj04,iOS,2
IMEI_000000000000624,5148-HKFIR,Huawei,Huawei-rL63,Android,1
IMEI_000000000000625,1009-IRMNA,Huawei,Huawei-og20,Android,2
IMEI_000000000000626,3003-CMDUU,Samsung,Samsung-dV88,Android,2
IMEI_000000000000627,5016-IBERQ,Xiaomi,Xiaomi-Pq08,Android,2
IMEI_000000000000628,6797-UCJHZ,Xiaomi,Xiaomi-Rt35,Android,2
IMEI_000000000000629,2469-DTSGX,Nokia,Nokia-ag26,Android,2
IMEI_000000000000630,4554-YGZIH,Apple,Apple-fZ85,iOS,2
IMEI_000000000000631,5099-BAILX,Oppo,Oppo-OG15,Android,2
IMEI_000000000000632,9931-KGHOA,Nokia,Nokia-ZT41,Android,1
IMEI_000000000000633,1775-KWJKQ,Xiaomi,Xiaomi-vp87,Android,1
IMEI_000000000000634,7665-VIGUD,Xiaomi,Xiaomi-YU03,Android,2
IMEI_000000000000635,9411-TPQQV,Samsung,Samsung-dS65,Android,1
IMEI_000000000000636,7207-RMRDB,Apple,Apple-dW04,iOS,2
IMEI_000000000000637,7954-MLBUN,Oppo,Oppo-AW69,Android,1
IMEI_000000000000638,2077-DDHJK,Nokia,Nokia-Fp27,Android,1
IMEI_000000000000639,4913-EHYUI,Samsung,Samsung-FH93,Android,1
IMEI_000000000000640,0195-IESCP,Nokia,Nokia-am85,Android,2
IMEI_000000000000641,9574-BOSMD,Nokia,Nokia-VX70,Android,1
IMEI_000000000000642,4580-TMHJU,Huawei,Huawei-cb16,Android,2
IMEI_000000000000643,0970-ETWGE,Nokia,Nokia-vK87,Android,1
IMEI_000000000000644,4908-XAXAY,Apple,Apple-HW91,iOS,1
IMEI_000000000000645,8404-VLQFB,Apple,Apple-ES18,iOS,2
IMEI_000000000000646,1626-ERCMM,Huawei,Huawei-Tb55,Android,2
IMEI_000000000000647,0887-HJGAR,Samsung,Samsung-sE24,Android,2
IMEI_000000000000648,2391-IPLOP,Oppo,Oppo-Ja05,Android,2
IMEI_000000000000649,5644-PDMZC,Samsung,Samsung-hQ98,Android,2
IMEI_000000000000650,3509-GWQGF,Samsung,Samsung-oQ47,Android,2
IMEI_000000000000651,9576-ANLXO,Nokia,Nokia-bu90,Android,2
IMEI_000000000000652,2024-BASKD,Xiaomi,Xiaomi-rX10,Android,1
IMEI_000000000000653,5845-BZZIB,Huawei,Huawei-De15,Android,1
IMEI_000000000000654,1140-UKVZG,Huawei,Huawei-Tb62,Android,2
IMEI_000000000000655,4160-AMJTL,Nokia,Nokia-es98,Android,1
IMEI_000000000000656,5183-SNMJQ,Nokia,Nokia-mb25,Android,1
IMEI_000000000000657,8100-PNJMH,Oppo,Oppo-mc11,Android,1
IMEI_000000000000658,7838-LAZFO,Apple,Apple-Tx87,iOS,1
IMEI_000000000000659,4464-JCOLN,Oppo,Oppo-Gy19,Android,2
IMEI_000000000000660,2085-JVGAD,Oppo,Oppo-WL29,Android,2
IMEI_000000000000661,5650-VDUDS,Xiaomi,Xiaomi-ui66,Android,1
IMEI_000000000000662,8095-WANWK,Apple,Apple-mx23,iOS,1
IMEI_000000000000663,3030-ZKIWL,Huawei,Huawei-fr89,Android,1
IMEI_000000000000664,9565-FLVCG,Nokia,Nokia-JR56,Android,1
IMEI_000000000000665,8755-OGKNA,Nokia,Nokia-lk32,Android,1
IMEI_000000000000666,2800-VEQXM,Apple,Apple-Xn94,iOS,1
IMEI_000000000000667,7538-GWHML,Oppo,Oppo-uv32,Android,1
IMEI_000000000000668,5533-RJFTJ,Apple,Apple-yV97,iOS,2
IMEI_000000000000669,3859-CVCET,Samsung,Samsung-Wp42,Android,1
IMEI_000000000000670,0214-JHPFW,Samsung,Samsung-eZ05,Android,2
IMEI_000000000000671,5642-MHDQT,Samsung,Samsung-Vo64,Android,1
IMEI_000000000000672,3088-FVYWK,Xiaomi,Xiaomi-OC72,Android,2
IMEI_000000000000673,3276-HDUEG,Oppo,Oppo-RT19,Android,1
IMEI_000000000000674,9092-GDZKO,Oppo,Oppo-jw77,Android,2
IMEI_000000000000675,0823-HSCDJ,Apple,Apple-OX95,iOS,2
IMEI_000000000000676,3729-OWRVL,Samsung,Samsung-KB39,Android,1
IMEI_000000000000677,2324-AALNO,Nokia,Nokia-gZ60,Android,2
IMEI_000000000000678,0822-GAVAP,Huawei,Huawei-Pr08,Android,1
IMEI_000000000000679,5760-IFJOZ,Nokia,Nokia-dI50,Android,1
IMEI_000000000000680,2826-UWHIS,Samsung,Samsung-rS61,Android,1
IMEI_000000000000681,1448-PWKYE,Xiaomi,Xiaomi-Wp37,Android,2
IMEI_000000000000682,7501-IWUNG,Nokia,Nokia-oK13,Android,2
IMEI_000000000000683,4957-TREIR,Nokia,Nokia-zO78,Android,2
IMEI_000000000000684,7251-LJBQN,Nokia,Nokia-DO36,Android,1
IMEI_000000000000685,8040-MNRTF,Apple,Apple-PJ65,iOS,1
IMEI_000000000000686,1536-HBSWP,Huawei,Huawei-bx42,Android,1
IMEI_000000000000687,5313-FPXWG,Oppo,Oppo-kr90,Android,1
IMEI_000000000000688,0067-DKWBL,Huawei,Huawei-hP96,Android,1
IMEI_000000000000689,0946-FKYTX,Samsung,Samsung-Re43,Android,2
IMEI_000000000000690,5076-YVXCM,Xiaomi,Xiaomi-IZ53,Android,2
IMEI_000000000000691,8262-COGGB,Huawei,Huawei-Bz04,Android,2
IMEI_000000000000692,6663-JOCQO,Samsung,Samsung-KX78,Android,2
IMEI_000000000000693,9620-QJREV,Oppo,Oppo-Rk33,Android,1
IMEI_000000000000694,2276-YDAVZ,Apple,Apple-Gu93,iOS,1
IMEI_000000000000695,2682-KEVRP,Xiaomi,Xiaomi-tP48,Android,1
IMEI_000000000000696,2480-JZOSN,Huawei,Huawei-NP30,Android,2
IMEI_000000000000697,0078-XZMHT,Xiaomi,Xiaomi-bp16,Android,1
IMEI_000000000000698,5896-NPFWW,Huawei,Huawei-zH43,Android,1
IMEI_000000000000699,9978-HYCIN,Huawei,Huawei-Vl14,Android,1
IMEI_000000000000700,8338-QIUNR,Samsung,Samsung-lY81,Android,2
IMEI_000000000000701,1525-LNLOJ,Samsung,Samsung-ml79,Android,2
IMEI_000000000000702,9450-TRJUU,Apple,Apple-ln34,iOS,1
